Title,Video ID,Published At
The MCU is BROKEN,_IzenIe2n5I,2023-12-26T16:06:01Z
The MCU has a Woman Problem,E5zepvaa_xI,2023-12-20T00:00:06Z
Captain Marvel is a VILLAIN,OSugkFrdfPA,2023-12-16T17:00:25Z
The Jedi are RUINING Star Wars,z4La9YocFTE,2023-11-15T19:00:29Z
Ahsoka vs A New Hope: Star Wars Scene Comparison,nz_uNnveQHs,2023-11-10T19:00:23Z
Rewriting Disney Star Wars,gdZZChnoasA,2023-11-08T19:00:20Z
Dungeons & Dragons: Honor Among Thieves - The Definition of Mid,-8lHtJVQSOY,2023-04-02T14:00:00Z
Ant Man & The Wasp: Quantumania - Who Cares?,WVqbNaTHsMA,2023-02-24T15:00:32Z
Terrible Arguments for Avatar 2: The Way of Water,sAArkOTzmDM,2023-01-13T15:30:11Z
